,features,coef
4497,URGCP,7.884198137491993e-05
4498,POLR2J4,7.884198137491993e-05
4499,NXT1,7.883401256005861e-05
4500,LINC01431,7.883401256005861e-05
4501,GZF1,7.883401256005861e-05
4502,ZNF181,7.882755605825018e-05
4503,ZNF302,7.882755605825018e-05
4504,ZNF599,7.882755605825018e-05
4505,LOC253573,7.880319642489486e-05
4506,JAKMIP3,7.872945991107237e-05
4507,ANKRD13D,7.872432197850408e-05
4508,SSH3,7.872432197850408e-05
4509,HRG,7.871333889436006e-05
4510,TBCCD1,7.871333889436006e-05
4511,FETUB,7.871333889436006e-05
4512,DNAJB11,7.871333889436006e-05
4513,CRYGS,7.871333889436006e-05
4514,AHSG,7.871333889436006e-05
4515,UGGT2,7.868805145808777e-05
4516,IGSF3,7.868531146734266e-05
4517,MIR320B1,7.868531146734266e-05
4518,C1orf137,7.868531146734266e-05
4519,TRIM39-RPP21,7.860730630447614e-05
4520,KIF21A,7.858244880995554e-05
4521,CD2,7.857407500059681e-05
4522,ATRN,7.851955537331775e-05
4523,STK35,7.841768788368804e-05
4524,TGM6,7.841768788368804e-05
4525,TGM3,7.841768788368804e-05
4526,LOC388780,7.841768788368804e-05
4527,LZTS3,7.841737915991015e-05
4528,C20orf194,7.841737915991015e-05
4529,ITPA,7.841737915991015e-05
4530,SLC4A11,7.841737915991015e-05
4531,DDRGK1,7.841737915991015e-05
4532,BNIP3,7.83812932597643e-05
4533,PPP2R2D,7.83812932597643e-05
4534,LINC01164,7.83812932597643e-05
4535,CDC14A,7.837856409128379e-05
4536,COBL,7.834875010402576e-05
4537,SENP3,7.834311531289703e-05
4538,FNBP1L,7.829023402040907e-05
4539,LOC100129046,7.829023402040907e-05
4540,GRIA4,7.826483053592311e-05
4541,TOX3,7.822417169873772e-05
4542,CASC16,7.822417169873772e-05
4543,CSTL1,7.821478029539638e-05
4544,CST13P,7.821478029539638e-05
4545,CST11,7.821478029539638e-05
4546,CST8,7.821478029539638e-05
4547,GCSH,7.818296233542884e-05
4548,C16orf46,7.818296233542884e-05
4549,ATMIN,7.818296233542884e-05
4550,RASSF2,7.817413835123513e-05
4551,ATG12,7.815045434037855e-05
4552,CDO1,7.815045434037855e-05
4553,SNORD127,7.814619416741055e-05
4554,CRCP,7.81227163766957e-05
4555,ASL,7.81227163766957e-05
4556,AQPEP,7.80917980532754e-05
4557,ARL14EPL,7.80917980532754e-05
4558,MIR3184,7.80307134203867e-05
4559,MIR423,7.80307134203867e-05
4560,NSRP1,7.80307134203867e-05
4561,DBX2,7.795809283264949e-05
4562,AP3S1,7.794214220529285e-05
4563,COL4A2,7.788803728880999e-05
4564,DCDC1,7.786340187758259e-05
4565,UBR3,7.785333176283258e-05
4566,LOC102724663,7.783456692729218e-05
4567,PLVAP,7.783269851108595e-05
4568,RPL19,7.780610834451276e-05
4569,STAC2,7.780610834451276e-05
4570,TRIM29,7.780252679367402e-05
4571,RBM14-RBM4,7.779274268715492e-05
4572,APIP,7.777883110858735e-05
4573,MIR8485,7.775321811246248e-05
4574,PHKB,7.775263082301169e-05
4575,RNF103-CHMP3,7.774929186471011e-05
4576,CHMP3,7.774188930642921e-05
4577,KDM3A,7.774188930642921e-05
4578,RNF103,7.774188930642921e-05
4579,MIR3156-2,7.770772662490855e-05
4580,MIR548AN,7.768852360496943e-05
4581,IL33,7.766166261502183e-05
4582,CARNS1,7.762855158065067e-05
4583,PROKR2,7.762120191560581e-05
4584,GALNT3,7.759684384844779e-05
4585,MIR4476,7.758316258149435e-05
