,features,coef
2210,RP11-433M22.2,4.361402173627656e-05
2211,C1orf110,4.360803481818596e-05
2212,YAF2,4.357752667701552e-05
2213,RP11-304F15.3,4.3572426337610176e-05
2214,PKIG,4.357000230149628e-05
2215,HYAL2,4.356637360545831e-05
2216,YBX2,4.35334713180969e-05
2217,POLDIP2,4.352745750627185e-05
2218,NME6,4.3519620216260946e-05
2219,THBS3,4.3510089366435986e-05
2220,NDUFS5,4.3501821387627066e-05
2221,PI4KB,4.349360100250738e-05
2222,PDE1C,4.349016086538716e-05
2223,NCOA7,4.348324831709481e-05
2224,SPATS2L,4.347724720664554e-05
2225,PLS1,4.347098249247146e-05
2226,FBXO32,4.347046525359059e-05
2227,BUB1,4.345170730180918e-05
2228,CCDC127,4.344938383307764e-05
2229,STK24-AS1,4.344749658708502e-05
2230,TOB1-AS1,4.343695608683738e-05
2231,WDR13,4.341405449052692e-05
2232,TRIM62,4.341225584495949e-05
2233,STAT2,4.340392696825945e-05
2234,TMEM38A,4.3390078601093824e-05
2235,CAMLG,4.337557556866131e-05
2236,FZD1,4.3345643130463895e-05
2237,DLG1,4.3313268983973275e-05
2238,RP11-545E17.3,4.330729474065716e-05
2239,ORC6,4.3303117340506854e-05
2240,KPNB1,4.328741941686788e-05
2241,RP11-363G15.2,4.328582604022865e-05
2242,ZNF205,4.327374824855641e-05
2243,SSR4,4.323194833315421e-05
2244,ANKFN1,4.321560459885702e-05
2245,DBNDD1,4.3206410620300965e-05
2246,RAE1,4.31936972949014e-05
2247,LOH12CR2,4.3181714967789324e-05
2248,CTC-425F1.4,4.315606281579156e-05
2249,GPR27,4.314337663341214e-05
2250,FTOP1,4.311858934624843e-05
2251,APBB3,4.306470970209149e-05
2252,CRNKL1,4.305485459369404e-05
2253,PITPNM2,4.3041993101968496e-05
2254,CAMKV,4.303454370074314e-05
2255,AQP11,4.301684433185921e-05
2256,LHX6,4.3014986266555836e-05
2257,CD2AP,4.300792228326079e-05
2258,TBX21,4.3006021622430634e-05
2259,BDNF-AS,4.3001923188205e-05
2260,BIN1,4.299506621803422e-05
2261,SCGB2A2,4.299187002265173e-05
2262,ZNF665,4.297225313186878e-05
2263,CACNB4,4.296977092413885e-05
2264,C20orf96,4.29534989147907e-05
2265,PTPN14,4.295149076816278e-05
2266,TM4SF1,4.294494085485817e-05
2267,SNTA1,4.2943725212673515e-05
2268,MAGEB1,4.2938824858762404e-05
2269,CDKN2D,4.291062950462127e-05
2270,SERINC3,4.2878071888632585e-05
2271,THAP2,4.286856698996116e-05
2272,CEP41,4.286680135210021e-05
2273,IL1R1,4.280439248608987e-05
2274,PTGIS,4.279548592195212e-05
2275,GRAMD2,4.278578924468948e-05
2276,NTPCR,4.2758891631568464e-05
2277,CEL,4.2731424939480584e-05
2278,TCF7L1,4.2727374568334465e-05
2279,ALDH3B2,4.2713785108382273e-05
2280,DSTN,4.27068247181865e-05
2281,DNM3,4.270472815785498e-05
2282,PNPLA2,4.2704429805516376e-05
2283,AP001347.6,4.26482097603637e-05
2284,SPAG1,4.2641954513057767e-05
2285,NSG2,4.262373147847303e-05
2286,COL5A2,4.2618963422048666e-05
2287,RP11-51B10.2,4.261008924264361e-05
2288,VPS35,4.255350994419626e-05
2289,NRK,4.2542388535634086e-05
2290,NRG2,4.252877717651559e-05
2291,CHTF18,4.2527898001049804e-05
2292,AF001548.5,4.252486634881228e-05
2293,CTD-2201E18.3,4.252190300738541e-05
2294,KCTD13,4.2521424631717106e-05
2295,FOXP1,4.252028224380838e-05
2296,TTC39A,4.249404516271995e-05
2297,CPA5,4.248599294980422e-05
2298,TAB2,4.24726828323829e-05
2299,DPY19L2,4.2467486586528664e-05
2300,MMP24,4.243459599408063e-05
2301,C4orf52,4.2413025590964625e-05
2302,LINC00592,4.240001936123622e-05
2303,SLC22A17,4.239598790408043e-05
2304,C7orf63,4.2380201765585966e-05
2305,MED14-AS1,4.2362443329469786e-05
2306,KIAA1609,4.2340124542389894e-05
2307,LINC00669,4.233900488045311e-05
2308,ABLIM2,4.233754819489013e-05
2309,RP13-20L14.1,4.232212103528076e-05
